t,cam_center_x,face_x_asignada,distancia,en_c2,dist_le_80,tramo_id
9.3000,1089.5,1091.5,2.0,1,1,2
9.3167,1089.5,1088.7,0.8,1,1,2
9.3333,1089.5,1085.8,3.7,1,1,2
9.3500,1089.5,1083.0,6.5,1,1,2
9.3667,1089.5,1081.5,8.0,1,1,2
9.3833,1089.5,1080.0,9.5,1,1,2
9.4000,1089.5,1078.5,11.0,1,1,2
9.4167,1089.5,1077.0,12.5,1,1,2
9.4333,1089.5,1075.5,14.0,1,1,2
9.4500,1089.5,1074.0,15.5,1,1,2
9.4667,1089.5,1074.0,15.5,1,1,2
9.4833,1089.5,1074.0,15.5,1,1,2
9.5000,1089.5,1074.0,15.5,1,1,2
9.5167,1089.5,1074.4,15.1,1,1,2
9.5333,1089.5,1074.8,14.7,1,1,2
9.5500,1089.5,1075.2,14.2,1,1,2
9.5667,1089.5,1075.7,13.8,1,1,2
9.5833,1089.5,1076.1,13.4,1,1,2
9.6000,1089.5,1076.5,13.0,1,1,2
9.6167,1089.5,1079.8,9.7,1,1,2
9.6333,1089.5,1083.2,6.3,1,1,2
9.6500,1089.5,1086.5,3.0,1,1,2
9.6667,1089.5,1085.3,4.2,1,1,2
9.6833,1089.5,1084.2,5.3,1,1,2
9.7000,1089.5,1083.0,6.5,1,1,2
9.7167,1089.5,1083.2,6.3,1,1,2
9.7333,1089.5,1083.3,6.2,1,1,2
9.7500,1089.5,1083.5,6.0,1,1,2
9.7667,1089.5,1088.8,0.7,1,1,2
9.7833,1089.5,1094.2,4.7,1,1,2
9.8000,1089.5,1099.5,10.0,1,1,2
9.8167,1089.5,1102.5,13.0,1,1,2
9.8333,1089.5,1105.5,16.0,1,1,2
9.8500,1089.5,1108.5,19.0,1,1,2
9.8667,1089.5,1114.2,24.7,1,1,2
9.8833,1089.5,1119.8,30.3,1,1,2
9.9000,1089.5,1125.5,36.0,1,1,2
9.9167,1089.5,1132.8,43.3,1,1,2
9.9333,1089.5,1140.2,50.7,1,1,2
9.9500,1089.5,1147.5,58.0,1,1,2
9.9667,1089.5,1148.3,58.8,1,1,2
9.9833,1089.5,1149.2,59.7,1,1,2
10.0000,1089.5,1150.0,60.5,1,1,2
10.0167,1089.5,1153.2,63.7,1,1,2
10.0333,1089.5,1156.3,66.8,1,1,2
10.0500,1089.5,1159.5,70.0,1,1,2
10.0667,1089.5,1166.0,76.5,1,1,2
10.0833,1102.5,1172.5,70.0,0,1,2
10.1000,1113.5,1179.0,65.5,0,1,0
10.1167,1122.5,1184.3,61.8,0,1,0
10.1333,1129.5,1189.7,60.2,0,1,0
10.1500,1136.5,1195.0,58.5,0,1,0
10.1667,1141.5,1199.2,57.7,0,1,0
10.1833,1146.5,1203.3,56.8,0,1,0
10.2000,1150.5,1207.5,57.0,0,1,0
10.2167,1153.5,1213.8,60.3,0,1,0
10.2333,1156.5,1220.2,63.7,0,1,0
10.2500,1158.5,1226.5,68.0,0,1,0
10.2667,1160.5,1229.5,69.0,0,1,0
10.2833,1162.5,1232.5,70.0,0,1,0
10.3000,1164.5,1235.5,71.0,0,1,0
10.3167,1165.5,1239.7,74.2,0,1,0
10.3333,1166.5,1243.8,77.3,0,1,0
10.3500,1167.5,1248.0,80.5,0,0,0
10.3667,1179.5,1249.3,69.8,0,1,0
10.3833,1190.5,1250.7,60.2,0,1,0
10.4000,1199.5,1252.0,52.5,0,1,0
10.4167,1206.5,1253.7,47.2,0,1,0
10.4333,1213.5,1255.3,41.8,0,1,0
10.4500,1218.5,1257.0,38.5,0,1,0
10.4667,1223.5,1256.8,33.3,0,1,0
10.4833,1227.5,1256.7,29.2,0,1,0
10.5000,1230.5,1256.5,26.0,0,1,0
10.5167,1233.5,1255.3,21.8,0,1,0
10.5333,1235.5,1254.2,18.7,0,1,0
10.5500,1237.5,1253.0,15.5,0,1,0
10.5667,1239.5,1253.2,13.7,0,1,0
10.5833,1240.5,1253.3,12.8,0,1,0
10.6000,1242.5,1253.5,11.0,0,1,0
10.6167,1243.5,1250.0,6.5,0,1,0
10.6333,1244.5,1246.5,2.0,0,1,0
10.6500,1244.5,1243.0,1.5,0,1,0
10.6667,1245.5,1236.0,9.5,0,1,0
10.6833,1245.5,1229.0,16.5,0,1,0
10.7000,1246.5,1222.0,24.5,0,1,0
10.7167,1246.5,1221.8,24.7,0,1,0
10.7333,1247.5,1221.7,25.8,0,1,0
10.7500,1247.5,1221.5,26.0,0,1,0
10.7667,1247.5,1222.3,25.2,0,1,0
10.7833,1247.5,1223.2,24.3,0,1,0
10.8000,1247.5,1224.0,23.5,0,1,0
10.8167,1248.5,1220.2,28.3,0,1,0
10.8333,1248.5,1216.3,32.2,0,1,0
10.8500,1248.5,1212.5,36.0,0,1,0
10.8667,1248.5,1211.0,37.5,0,1,0
10.8833,1248.5,1209.5,39.0,0,1,0
10.9000,1248.5,1208.0,40.5,0,1,0
10.9167,1248.5,1209.3,39.2,0,1,0
10.9333,1248.5,1210.7,37.8,0,1,0
10.9500,1248.5,1212.0,36.5,0,1,0
10.9667,1248.5,1213.0,35.5,0,1,0
10.9833,1248.5,1214.0,34.5,0,1,0
11.0000,1248.5,1215.0,33.5,0,1,0
11.0167,1248.5,1213.0,35.5,0,1,0
11.0333,1248.5,1211.0,37.5,0,1,0
11.0500,1248.5,1209.0,39.5,0,1,0
11.0667,1248.5,1207.8,40.7,0,1,0
11.0833,1248.5,1206.7,41.8,0,1,0
11.1000,1248.5,1205.5,43.0,0,1,0
11.1167,1248.5,1205.5,43.0,0,1,0
11.1333,1248.5,1205.5,43.0,0,1,0
11.1500,1248.5,1205.5,43.0,0,1,0
11.1667,1248.5,1206.0,42.5,0,1,0
11.1833,1248.5,1206.5,42.0,0,1,0
11.2000,1248.5,1207.0,41.5,0,1,0
11.2167,1248.5,1205.8,42.7,0,1,0
11.2333,1248.5,1204.7,43.8,0,1,0
11.2500,1248.5,1203.5,45.0,0,1,0
11.2667,1248.5,1204.3,44.2,0,1,0
11.2833,1248.5,1205.2,43.3,0,1,0
11.3000,1248.5,1206.0,42.5,0,1,0
11.3167,1248.5,1204.5,44.0,0,1,0
11.3333,1248.5,1203.0,45.5,0,1,0
11.3500,1248.5,1201.5,47.0,0,1,0
11.3667,1248.5,1200.0,48.5,0,1,0
11.3833,1248.5,1198.5,50.0,0,1,0
11.4000,1248.5,1197.0,51.5,0,1,0
11.4167,1248.5,1196.8,51.7,0,1,0
11.4333,1248.5,1196.7,51.8,0,1,0
11.4500,1248.5,1196.5,52.0,0,1,0
11.4667,1248.5,1196.2,52.3,0,1,0
11.4833,1248.5,1195.8,52.7,0,1,0
11.5000,1248.5,1195.5,53.0,0,1,0
11.5167,1248.5,1195.5,53.0,0,1,0
11.5333,1248.5,1195.5,53.0,0,1,0
11.5500,1248.5,1195.5,53.0,0,1,0
11.5667,1248.5,1192.5,56.0,0,1,0
11.5833,1248.5,1189.5,59.0,0,1,0
11.6000,1248.5,1186.5,62.0,0,1,0
11.6167,1248.5,1182.3,66.2,0,1,0
11.6333,1248.5,1178.2,70.3,0,1,0
11.6500,1248.5,1174.0,74.5,0,1,0
11.6667,1236.5,1171.3,65.2,0,1,0
11.6833,1226.5,1168.7,57.8,0,1,0
11.7000,1218.5,1166.0,52.5,0,1,0
11.7167,1210.5,1167.5,43.0,0,1,0
11.7333,1204.5,1169.0,35.5,0,1,0
11.7500,1199.5,1170.5,29.0,0,1,0
11.7667,1195.5,1171.7,23.8,0,1,0
11.7833,1191.5,1172.8,18.7,0,1,0
11.8000,1188.5,1174.0,14.5,0,1,0
11.8167,1185.5,1168.7,16.8,0,1,0
11.8333,1183.5,1163.3,20.2,0,1,0
11.8500,1181.5,1158.0,23.5,0,1,0
11.8667,1179.5,1154.0,25.5,0,1,0
11.8833,1178.5,1150.0,28.5,0,1,0
11.9000,1177.5,1146.0,31.5,0,1,0
11.9167,1176.5,1151.7,24.8,0,1,0
11.9333,1175.5,1157.3,18.2,0,1,0
11.9500,1174.5,1163.0,11.5,0,1,0
11.9667,1174.5,1164.2,10.3,0,1,0
11.9833,1173.5,1165.3,8.2,0,1,0
12.0000,1173.5,1166.5,7.0,0,1,0
12.0167,1172.5,1162.5,10.0,0,1,0
12.0333,1172.5,1158.5,14.0,0,1,0
12.0500,1172.5,1154.5,18.0,0,1,0
12.0667,1172.5,1154.5,18.0,0,1,0
12.0833,1171.5,1154.5,17.0,0,1,0
12.1000,1171.5,1154.5,17.0,0,1,0
12.1167,1171.5,1150.0,21.5,0,1,0
12.1333,1171.5,1145.5,26.0,0,1,0
12.1500,1171.5,1141.0,30.5,0,1,0
12.1667,1171.5,1141.0,30.5,0,1,0
12.1833,1171.5,1141.0,30.5,0,1,0
12.2000,1171.5,1141.0,30.5,0,1,0
12.2167,1171.5,1143.7,27.8,0,1,0
12.2333,1171.5,1146.3,25.2,0,1,0
12.2500,1171.5,1149.0,22.5,0,1,0
12.2667,1170.5,1148.2,22.3,0,1,0
12.2833,1170.5,1147.3,23.2,0,1,0
12.3000,1170.5,1146.5,24.0,0,1,0
12.3167,1170.5,1146.5,24.0,0,1,0
12.3333,1170.5,1146.5,24.0,0,1,0
12.3500,1170.5,1146.5,24.0,0,1,0
12.3667,1170.5,1146.3,24.2,0,1,0
12.3833,1170.5,1146.2,24.3,0,1,0
12.4000,1170.5,1146.0,24.5,0,1,0
12.4167,1170.5,1146.7,23.8,0,1,0
12.4333,1170.5,1147.3,23.2,0,1,0
12.4500,1170.5,1148.0,22.5,0,1,0
12.4667,1170.5,1146.8,23.7,0,1,0
12.4833,1170.5,1145.7,24.8,0,1,0
12.5000,1170.5,1144.5,26.0,0,1,0
12.5167,1170.5,1144.7,25.8,0,1,0
12.5333,1170.5,1144.8,25.7,0,1,0
12.5500,1170.5,1145.0,25.5,0,1,0
12.5667,1170.5,1146.3,24.2,0,1,0
12.5833,1170.5,1147.7,22.8,0,1,0
12.6000,1170.5,1149.0,21.5,0,1,0
12.6167,1170.5,1147.0,23.5,0,1,0
12.6333,1170.5,1145.0,25.5,0,1,0
12.6500,1170.5,1143.0,27.5,0,1,0
12.6667,1170.5,1142.7,27.8,0,1,0
12.6833,1170.5,1142.3,28.2,0,1,0
12.7000,1170.5,1142.0,28.5,0,1,0
12.7167,1170.5,1141.2,29.3,0,1,0
12.7333,1170.5,1140.3,30.2,0,1,0
12.7500,1170.5,1139.5,31.0,0,1,0
12.7667,1170.5,1143.8,26.7,0,1,0
12.7833,1170.5,1148.2,22.3,0,1,0
12.8000,1170.5,1152.5,18.0,0,1,0
12.8167,1170.5,1152.3,18.2,0,1,0
12.8333,1170.5,1152.2,18.3,0,1,0
12.8500,1170.5,1152.0,18.5,0,1,0
12.8667,1170.5,1155.3,15.2,0,1,0
12.8833,1170.5,1158.7,11.8,0,1,0
12.9000,1170.5,1162.0,8.5,0,1,0
12.9167,1170.5,1161.7,8.8,0,1,0
12.9333,1170.5,1161.3,9.2,0,1,0
12.9500,1170.5,1161.0,9.5,0,1,0
12.9667,1170.5,1159.0,11.5,0,1,0
12.9833,1170.5,1157.0,13.5,0,1,0
13.0000,1170.5,1155.0,15.5,0,1,0
13.0167,1170.5,1154.3,16.2,0,1,0
13.0333,1170.5,1153.7,16.8,0,1,0
13.0500,1170.5,1153.0,17.5,0,1,0
13.0667,1170.5,1154.8,15.7,0,1,0
13.0833,1170.5,1156.7,13.8,0,1,0
13.1000,1170.5,1158.5,12.0,0,1,0
13.1167,1170.5,1160.7,9.8,0,1,0
13.1333,1170.5,1162.8,7.7,0,1,0
13.1500,1170.5,1165.0,5.5,0,1,0
13.1667,1170.5,1165.8,4.7,0,1,0
13.1833,1170.5,1166.7,3.8,0,1,0
13.2000,1170.5,1167.5,3.0,0,1,0
13.2167,1170.5,1162.7,7.8,0,1,0
13.2333,1170.5,1157.8,12.7,0,1,0
13.2500,1170.5,1153.0,17.5,0,1,0
13.2667,1170.5,1155.8,14.7,0,1,0
13.2833,1170.5,1158.7,11.8,0,1,0
13.3000,1170.5,1161.5,9.0,0,1,0
13.3167,1170.5,1162.2,8.3,0,1,0
13.3333,1170.5,1162.8,7.7,0,1,0
13.3500,1170.5,1163.5,7.0,0,1,0
13.3667,1170.5,1167.7,2.8,0,1,0
13.3833,1170.5,1171.8,1.3,0,1,0
13.4000,1170.5,1176.0,5.5,0,1,0
13.4167,1170.5,1177.7,7.2,0,1,0
13.4333,1170.5,1179.3,8.8,0,1,0
13.4500,1170.5,1181.0,10.5,0,1,0
13.4667,1170.5,1180.0,9.5,0,1,0
13.4833,1170.5,1179.0,8.5,0,1,0
13.5000,1170.5,1178.0,7.5,0,1,0
13.5167,1170.5,1175.7,5.2,0,1,0
13.5333,1170.5,1173.3,2.8,0,1,0
13.5500,1170.5,1171.0,0.5,0,1,0
13.5667,1170.5,1169.5,1.0,0,1,0
13.5833,1170.5,1168.0,2.5,0,1,0
13.6000,1170.5,1166.5,4.0,0,1,0
13.6167,1170.5,1167.8,2.7,0,1,0
13.6333,1170.5,1169.2,1.3,0,1,0
13.6500,1170.5,1170.5,0.0,0,1,0
13.6667,1170.5,1168.0,2.5,0,1,0
13.6833,1170.5,1165.5,5.0,0,1,0
13.7000,1170.5,1163.0,7.5,0,1,0
13.7167,1170.5,1163.7,6.8,0,1,0
13.7333,1170.5,1164.3,6.2,0,1,0
13.7500,1170.5,1165.0,5.5,0,1,0
13.7667,1170.5,1163.8,6.7,0,1,0
13.7833,1170.5,1162.7,7.8,0,1,0
13.8000,1170.5,1161.5,9.0,0,1,0
13.8167,1170.5,1161.0,9.5,0,1,0
13.8333,1170.5,1160.5,10.0,0,1,0
13.8500,1170.5,1160.0,10.5,0,1,0
13.8667,1170.5,1153.3,17.2,0,1,0
13.8833,1170.5,1146.7,23.8,0,1,0
13.9000,1170.5,1140.0,30.5,0,1,0
13.9167,1170.5,1141.2,29.3,0,1,0
13.9333,1170.5,1142.3,28.2,0,1,0
13.9500,1170.5,1143.5,27.0,0,1,0
13.9667,1170.5,1144.2,26.3,0,1,0
13.9833,1170.5,1144.8,25.7,0,1,0
14.0000,1170.5,1145.5,25.0,0,1,0
14.0167,1170.5,1148.5,22.0,0,1,0
14.0333,1170.5,1151.5,19.0,0,1,0
14.0500,1170.5,1154.5,16.0,0,1,0
14.0667,1170.5,1150.0,20.5,0,1,0
14.0833,1170.5,1145.5,25.0,0,1,0
14.1000,1170.5,1141.0,29.5,0,1,0
14.1167,1170.5,1146.3,24.2,0,1,0
14.1333,1170.5,1151.7,18.8,0,1,0
14.1500,1170.5,1157.0,13.5,0,1,0
14.1667,1170.5,1153.2,17.3,0,1,0
14.1833,1170.5,1149.3,21.2,0,1,0
14.2000,1170.5,1145.5,25.0,0,1,0
14.2167,1170.5,1147.5,23.0,0,1,0
14.2333,1170.5,1149.5,21.0,0,1,0
14.2500,1170.5,1151.5,19.0,0,1,0
14.2667,1170.5,1153.0,17.5,0,1,0
14.2833,1170.5,1154.5,16.0,0,1,0
14.3000,1170.5,1156.0,14.5,0,1,0
14.3167,1170.5,1159.0,11.5,0,1,0
14.3333,1170.5,1162.0,8.5,0,1,0
14.3500,1170.5,1165.0,5.5,0,1,0
14.3667,1170.5,1166.2,4.3,0,1,0
14.3833,1170.5,1167.3,3.2,0,1,0
14.4000,1170.5,1168.5,2.0,0,1,0
14.4167,1170.5,1165.5,5.0,0,1,0
14.4333,1170.5,1162.5,8.0,0,1,0
14.4500,1170.5,1159.5,11.0,0,1,0
14.4667,1170.5,1161.0,9.5,0,1,0
14.4833,1170.5,1162.5,8.0,0,1,0
14.5000,1170.5,1164.0,6.5,0,1,0
14.5167,1170.5,1164.3,6.2,0,1,0
14.5333,1170.5,1164.7,5.8,0,1,0
14.5500,1170.5,1165.0,5.5,0,1,0
14.5667,1170.5,1165.2,5.3,0,1,0
14.5833,1170.5,1165.3,5.2,0,1,0
14.6000,1170.5,1165.5,5.0,0,1,0
14.6167,1170.5,1162.0,8.5,0,1,0
14.6333,1170.5,1158.5,12.0,0,1,0
14.6500,1170.5,1155.0,15.5,0,1,0
14.6667,1170.5,1158.2,12.3,0,1,0
14.6833,1170.5,1161.3,9.2,0,1,0
14.7000,1170.5,1164.5,6.0,0,1,0
14.7167,1170.5,1163.7,6.8,0,1,0
14.7333,1170.5,1162.8,7.7,0,1,0
14.7500,1170.5,1162.0,8.5,0,1,0
14.7667,1170.5,1160.0,10.5,0,1,0
14.7833,1170.5,1158.0,12.5,0,1,0
14.8000,1170.5,1156.0,14.5,0,1,0
14.8167,1170.5,1156.0,14.5,0,1,0
14.8333,1170.5,1156.0,14.5,0,1,0
14.8500,1170.5,1156.0,14.5,0,1,0
14.8667,1170.5,1154.8,15.7,0,1,0
14.8833,1170.5,1153.7,16.8,0,1,0
14.9000,1170.5,1152.5,18.0,0,1,0
14.9167,1170.5,1153.3,17.2,0,1,0
14.9333,1170.5,1154.2,16.3,0,1,0
14.9500,1170.5,1155.0,15.5,0,1,0
14.9667,1170.5,1157.2,13.3,0,1,0
14.9833,1170.5,1159.3,11.2,0,1,0
15.0000,1170.5,1161.5,9.0,0,1,0
15.0167,1170.5,1160.2,10.3,0,1,0
15.0333,1170.5,1158.8,11.7,0,1,0
15.0500,1170.5,1157.5,13.0,0,1,0
15.0667,1170.5,1153.3,17.2,0,1,0
15.0833,1170.5,1149.2,21.3,0,1,0
15.1000,1170.5,1145.0,25.5,0,1,0
15.1167,1170.5,1145.3,25.2,0,1,0
15.1333,1170.5,1145.7,24.8,0,1,0
15.1500,1170.5,1146.0,24.5,0,1,0
15.1667,1170.5,1148.3,22.2,0,1,0
15.1833,1170.5,1150.7,19.8,0,1,0
15.2000,1170.5,1153.0,17.5,0,1,0
15.2167,1170.5,1151.7,18.8,0,1,0
15.2333,1170.5,1150.3,20.2,0,1,0
15.2500,1170.5,1149.0,21.5,0,1,0
15.2667,1170.5,1148.8,21.7,0,1,0
15.2833,1170.5,1148.7,21.8,0,1,0
15.3000,1170.5,1148.5,22.0,0,1,0
15.3167,1170.5,1148.8,21.7,0,1,0
15.3333,1170.5,1149.2,21.3,0,1,0
15.3500,1170.5,1149.5,21.0,0,1,0
15.3667,1170.5,1150.2,20.3,0,1,0
15.3833,1170.5,1150.8,19.7,0,1,0
15.4000,1170.5,1151.5,19.0,0,1,0
15.4167,1170.5,1156.3,14.2,0,1,0
15.4333,1170.5,1161.2,9.3,0,1,0
15.4500,1170.5,1166.0,4.5,0,1,0
15.4667,1170.5,1165.7,4.8,0,1,0
15.4833,1170.5,1165.3,5.2,0,1,0
15.5000,1170.5,1165.0,5.5,0,1,0
15.5167,1170.5,1169.8,0.7,0,1,0
15.5333,1170.5,1174.7,4.2,0,1,0
15.5500,1170.5,1179.5,9.0,0,1,0
15.5667,1170.5,1180.2,9.7,0,1,0
15.5833,1170.5,1180.8,10.3,0,1,0
15.6000,1170.5,1181.5,11.0,0,1,0
15.6167,1170.5,1180.7,10.2,0,1,0
15.6333,1170.5,1179.8,9.3,0,1,0
15.6500,1170.5,1179.0,8.5,0,1,0
15.6667,1170.5,1178.0,7.5,0,1,0
15.6833,1170.5,1177.0,6.5,0,1,0
15.7000,1170.5,1176.0,5.5,0,1,0
15.7167,1170.5,1176.2,5.7,0,1,0
15.7333,1170.5,1176.3,5.8,0,1,0
15.7500,1170.5,1176.5,6.0,0,1,0
15.7667,1170.5,1176.0,5.5,0,1,0
15.7833,1170.5,1175.5,5.0,0,1,0
15.8000,1170.5,1175.0,4.5,0,1,0
15.8167,1170.5,1175.0,4.5,0,1,0
15.8333,1170.5,1175.0,4.5,0,1,0
15.8500,1170.5,1175.0,4.5,0,1,0
15.8667,1170.5,1172.2,1.7,0,1,0
15.8833,1170.5,1169.3,1.2,0,1,0
15.9000,1170.5,1166.5,4.0,0,1,0
15.9167,1170.5,1168.3,2.2,0,1,0
15.9333,1170.5,1170.2,0.3,0,1,0
15.9500,1170.5,1172.0,1.5,0,1,0
15.9667,1170.5,1173.3,2.8,0,1,0
15.9833,1170.5,1174.7,4.2,0,1,0
16.0000,1170.5,1176.0,5.5,0,1,0
16.0167,1170.5,1174.8,4.3,0,1,0
16.0333,1170.5,1173.7,3.2,0,1,0
16.0500,1170.5,1172.5,2.0,0,1,0
16.0667,1170.5,1169.7,0.8,0,1,0
16.0833,1170.5,1166.8,3.7,0,1,0
16.1000,1170.5,1164.0,6.5,0,1,0
16.1167,1170.5,1164.0,6.5,0,1,0
16.1333,1170.5,1164.0,6.5,0,1,0
16.1500,1170.5,1164.0,6.5,0,1,0
16.1667,1170.5,1166.0,4.5,0,1,0
16.1833,1170.5,1168.0,2.5,0,1,0
16.2000,1170.5,1170.0,0.5,0,1,0
16.2167,1170.5,1169.3,1.2,0,1,0
16.2333,1170.5,1168.7,1.8,0,1,0
16.2500,1170.5,1168.0,2.5,0,1,0
16.2667,1170.5,1161.2,9.3,0,1,0
16.2833,1170.5,1154.3,16.2,0,1,0
16.3000,1170.5,1147.5,23.0,0,1,0
16.3167,1170.5,1148.7,21.8,0,1,0
16.3333,1170.5,1149.8,20.7,0,1,0
16.3500,1170.5,1151.0,19.5,0,1,0
16.3667,1170.5,1152.3,18.2,0,1,0
16.3833,1170.5,1153.7,16.8,0,1,0
16.4000,1170.5,1155.0,15.5,0,1,0
16.4167,1170.5,1152.7,17.8,0,1,0
16.4333,1170.5,1150.3,20.2,0,1,0
16.4500,1170.5,1148.0,22.5,0,1,0
16.4667,1170.5,1149.5,21.0,0,1,0
16.4833,1170.5,1151.0,19.5,0,1,0
16.5000,1170.5,1152.5,18.0,0,1,0
16.5167,1170.5,1157.3,13.2,0,1,0
16.5333,1170.5,1162.2,8.3,0,1,0
16.5500,1170.5,1167.0,3.5,0,1,0
16.5667,1170.5,1169.2,1.3,0,1,0
16.5833,1170.5,1171.3,0.8,0,1,0
16.6000,1170.5,1173.5,3.0,0,1,0
16.6167,1170.5,1173.2,2.7,0,1,0
16.6333,1170.5,1172.8,2.3,0,1,0
16.6500,1170.5,1172.5,2.0,0,1,0
16.6667,1170.5,1171.7,1.2,0,1,0
16.6833,1170.5,1170.8,0.3,0,1,0
16.7000,1170.5,1170.0,0.5,0,1,0
16.7167,1170.5,1169.2,1.3,0,1,0
16.7333,1170.5,1168.3,2.2,0,1,0
16.7500,1170.5,1167.5,3.0,0,1,0
16.7667,1170.5,1166.2,4.3,0,1,0
16.7833,1170.5,1164.8,5.7,0,1,0
16.8000,1170.5,1163.5,7.0,0,1,0
16.8167,1170.5,1160.5,10.0,0,1,0
16.8333,1170.5,1157.5,13.0,0,1,0
16.8500,1170.5,1154.5,16.0,0,1,0
16.8667,1170.5,1157.8,12.7,0,1,0
16.8833,1170.5,1161.2,9.3,0,1,0
16.9000,1170.5,1164.5,6.0,0,1,0
16.9167,1170.5,1162.2,8.3,0,1,0
16.9333,1170.5,1159.8,10.7,0,1,0
16.9500,1170.5,1157.5,13.0,0,1,0
16.9667,1170.5,1152.0,18.5,0,1,0
16.9833,1170.5,1146.5,24.0,0,1,0
17.0000,1170.5,1141.0,29.5,0,1,0
17.0167,1170.5,1144.5,26.0,0,1,0
17.0333,1170.5,1148.0,22.5,0,1,0
17.0500,1170.5,1151.5,19.0,0,1,0
17.0667,1170.5,1151.7,18.8,0,1,0
17.0833,1170.5,1151.8,18.7,0,1,0
17.1000,1170.5,1152.0,18.5,0,1,0
17.1167,1170.5,1150.5,20.0,0,1,0
17.1333,1170.5,1149.0,21.5,0,1,0
17.1500,1170.5,1147.5,23.0,0,1,0
17.1667,1170.5,1146.8,23.7,0,1,0
17.1833,1170.5,1146.2,24.3,0,1,0
17.2000,1170.5,1145.5,25.0,0,1,0
17.2167,1170.5,1144.3,26.2,0,1,0
17.2333,1170.5,1143.2,27.3,0,1,0
17.2500,1170.5,1142.0,28.5,0,1,0
17.2667,1170.5,1141.3,29.2,0,1,0
17.2833,1170.5,1140.7,29.8,0,1,0
17.3000,1170.5,1140.0,30.5,0,1,0
17.3167,1170.5,1138.8,31.7,0,1,0
17.3333,1170.5,1137.7,32.8,0,1,0
17.3500,1170.5,1136.5,34.0,0,1,0
17.3667,1170.5,1138.3,32.2,0,1,0
17.3833,1170.5,1140.2,30.3,0,1,0
17.4000,1170.5,1142.0,28.5,0,1,0
17.4167,1170.5,1137.7,32.8,0,1,0
17.4333,1170.5,1133.3,37.2,0,1,0
17.4500,1170.5,1129.0,41.5,0,1,0
17.4667,1170.5,1126.5,44.0,0,1,0
17.4833,1170.5,1124.0,46.5,0,1,0
17.5000,1170.5,1121.5,49.0,0,1,0
17.5167,1170.5,1115.7,54.8,0,1,0
17.5333,1170.5,1109.8,60.7,0,1,0
17.5500,1170.5,1104.0,66.5,0,1,0
17.5667,1170.5,1107.2,63.3,0,1,0
17.5833,1170.5,1110.3,60.2,0,1,0
17.6000,1170.5,1113.5,57.0,0,1,0
17.6167,1170.5,1112.5,58.0,0,1,0
17.6333,1170.5,1111.5,59.0,0,1,0
17.6500,1170.5,1110.5,60.0,0,1,0
17.6667,1170.5,1106.2,64.3,0,1,0
17.6833,1170.5,1101.8,68.7,0,1,0
17.7000,1170.5,1097.5,73.0,0,1,0
17.7167,1170.5,1099.5,71.0,0,1,0
17.7333,1170.5,1101.5,69.0,0,1,0
17.7500,1170.5,1103.5,67.0,0,1,0
17.7667,1170.5,1103.5,67.0,0,1,0
17.7833,1170.5,1103.5,67.0,0,1,0
17.8000,1170.5,1103.5,67.0,0,1,0
17.8167,1170.5,1103.5,67.0,0,1,0
17.8333,1170.5,1103.5,67.0,0,1,0
17.8500,1170.5,1103.5,67.0,0,1,0
17.8667,1170.5,1102.0,68.5,0,1,0
17.8833,1170.5,1100.5,70.0,0,1,0
17.9000,1170.5,1099.0,71.5,0,1,0
17.9167,1170.5,1101.3,69.2,0,1,0
17.9333,1170.5,1103.7,66.8,0,1,0
17.9500,1170.5,1106.0,64.5,0,1,0
17.9667,1170.5,1106.7,63.8,0,1,0
17.9833,1170.5,1107.3,63.2,0,1,0
18.0000,1170.5,1108.0,62.5,0,1,0
18.0167,1170.5,1107.5,63.0,0,1,0
18.0333,1170.5,1107.0,63.5,0,1,0
18.0500,1170.5,1106.5,64.0,0,1,0
18.0667,1170.5,1102.8,67.7,0,1,0
18.0833,1170.5,1099.2,71.3,0,1,0
18.1000,1170.5,1095.5,75.0,0,1,0
18.1167,1170.5,1096.8,73.7,0,1,0
18.1333,1170.5,1098.2,72.3,0,1,0
18.1500,1170.5,1099.5,71.0,0,1,0
18.1667,1170.5,1097.7,72.8,0,1,0
18.1833,1170.5,1095.8,74.7,0,1,0
18.2000,1158.5,1094.0,64.5,0,1,0
18.2167,1148.5,1093.3,55.2,0,1,0
18.2333,1140.5,1092.7,47.8,0,1,0
18.2500,1133.5,1092.0,41.5,0,1,0
18.2667,1127.5,1094.8,32.7,0,1,0
18.2833,1121.5,1097.7,23.8,0,1,0
18.3000,1117.5,1100.5,17.0,0,1,0
18.3167,1113.5,1104.5,9.0,0,1,0
18.3333,1110.5,1108.5,2.0,0,1,0
18.3500,1108.5,1112.5,4.0,0,1,0
18.3667,1105.5,1111.8,6.3,0,1,0
18.3833,1103.5,1111.2,7.7,0,1,0
18.4000,1102.5,1110.5,8.0,0,1,0
18.4167,1100.5,1110.0,9.5,0,1,0
18.4333,1099.5,1109.5,10.0,1,1,3
18.4500,1098.5,1109.0,10.5,1,1,3
18.4667,1098.5,1108.7,10.2,1,1,3
18.4833,1097.5,1108.3,10.8,1,1,3
18.5000,1096.5,1108.0,11.5,1,1,3
18.5167,1096.5,1109.0,12.5,1,1,3
18.5333,1095.5,1110.0,14.5,1,1,3
18.5500,1095.5,1111.0,15.5,1,1,3
18.5667,1095.5,1114.3,18.8,1,1,3
18.5833,1094.5,1117.7,23.2,1,1,3
