t,cam_center_x,face_x_asignada,distancia,conf_asignada
22.3667,1120.0,1123.6,3.6,
22.4000,1120.0,1123.6,3.6,
22.4333,1120.0,1123.7,3.7,
22.4667,1120.0,1123.7,3.7,
22.5000,1120.0,1123.8,3.8,
22.5333,1120.0,1123.8,3.8,
22.5667,1120.0,1123.9,3.9,
22.6000,1120.0,1123.9,3.9,
22.6333,1120.0,1124.0,4.0,
22.6667,1120.0,1124.0,4.0,0.9162
22.7000,1120.0,1124.1,4.1,
22.7333,1120.0,1124.3,4.3,
22.7667,1120.0,1124.4,4.4,
22.8000,1120.0,1124.5,4.5,
22.8333,1120.0,1124.7,4.7,
22.8667,1120.0,1124.8,4.8,
22.9000,1120.0,1124.9,4.9,
22.9333,1120.0,1125.1,5.1,
22.9667,1120.0,1125.2,5.2,
23.0000,1120.0,1125.3,5.3,
23.0333,1120.0,1125.5,5.5,
23.0667,1120.0,1125.6,5.6,
23.1000,1120.0,1125.7,5.7,
23.1333,1120.0,1125.9,5.9,
23.1667,1120.0,1126.0,6.0,0.9096
23.2000,1120.0,1126.1,6.1,
23.2333,1120.0,1126.2,6.2,
23.2667,1120.0,1126.3,6.3,
23.3000,1120.0,1126.4,6.4,
23.3333,1120.0,1126.4,6.4,
23.3667,1120.0,1126.5,6.5,
23.4000,1120.0,1126.6,6.6,
23.4333,1120.0,1126.7,6.7,
23.4667,1120.0,1126.8,6.8,
23.5000,1120.0,1126.9,6.9,
23.5333,1120.0,1127.0,7.0,
23.5667,1120.0,1127.1,7.1,
23.6000,1120.0,1127.2,7.2,
23.6333,1120.0,1127.2,7.2,
23.6667,1120.0,1127.3,7.3,0.9156
23.7000,1120.0,1127.4,7.4,
23.7333,1120.0,1127.4,7.4,
23.7667,1120.0,1127.5,7.5,
23.8000,1120.0,1127.5,7.5,
23.8333,1120.0,1127.6,7.6,
23.8667,1120.0,1127.6,7.6,
23.9000,1120.0,1127.6,7.6,
23.9333,1120.0,1127.7,7.7,
23.9667,1120.0,1127.7,7.7,
24.0000,1120.0,1127.8,7.8,
24.0333,1120.0,1127.8,7.8,
24.0667,1120.0,1127.9,7.9,
24.1000,1120.0,1127.9,7.9,
24.1333,1120.0,1128.0,8.0,
24.1667,1120.0,1128.0,8.0,0.9141
24.2000,1120.0,1128.0,8.0,
24.2333,1120.0,1127.9,7.9,
24.2667,1120.0,1127.9,7.9,
24.3000,1120.0,1127.8,7.8,
24.3333,1120.0,1127.8,7.8,
24.3667,1120.0,1127.7,7.7,
24.4000,1120.0,1127.7,7.7,
24.4333,1120.0,1127.6,7.6,
24.4667,1120.0,1127.6,7.6,
24.5000,1120.0,1127.6,7.6,
24.5333,1120.0,1127.5,7.5,
24.5667,1120.0,1127.5,7.5,
24.6000,1120.0,1127.4,7.4,
24.6333,1120.0,1127.4,7.4,
24.6667,1120.0,1127.3,7.3,0.9195
24.7000,1120.0,1127.2,7.2,
24.7333,1120.0,1127.2,7.2,
24.7667,1120.0,1127.1,7.1,
24.8000,1120.0,1127.0,7.0,
24.8333,1120.0,1126.9,6.9,
24.8667,1120.0,1126.8,6.8,
24.9000,1120.0,1126.7,6.7,
24.9333,1120.0,1126.6,6.6,
24.9667,1120.0,1126.5,6.5,
25.0000,1120.0,1126.4,6.4,
25.0333,1120.0,1126.4,6.4,
25.0667,1120.0,1126.3,6.3,
25.1000,1120.0,1126.2,6.2,
25.1333,1120.0,1126.1,6.1,
25.1667,1120.0,1126.0,6.0,0.9177
25.2000,1120.0,1126.0,6.0,
25.2333,1120.0,1125.9,5.9,
25.2667,1120.0,1125.9,5.9,
25.3000,1120.0,1125.8,5.8,
25.3333,1120.0,1125.8,5.8,
25.3667,1120.0,1125.7,5.7,
25.4000,1120.0,1125.7,5.7,
25.4333,1120.0,1125.6,5.6,
25.4667,1120.0,1125.6,5.6,
25.5000,1120.0,1125.6,5.6,
25.5333,1120.0,1125.5,5.5,
25.5667,1120.0,1125.5,5.5,
25.6000,1120.0,1125.4,5.4,
25.6333,1120.0,1125.4,5.4,
25.6667,1120.0,1125.3,5.3,0.9212
25.7000,1120.0,1125.3,5.3,
25.7333,1120.0,1125.3,5.3,
25.7667,1120.0,1125.3,5.3,
25.8000,1120.0,1125.3,5.3,
25.8333,1120.0,1125.3,5.3,
25.8667,1120.0,1125.3,5.3,
25.9000,1120.0,1125.3,5.3,
25.9333,1120.0,1125.3,5.3,
25.9667,1120.0,1125.3,5.3,
26.0000,1120.0,1125.3,5.3,
26.0333,1120.0,1125.3,5.3,
26.0667,1120.0,1125.3,5.3,
26.1000,1120.0,1125.3,5.3,
26.1333,1120.0,1125.3,5.3,
26.1667,1120.0,1125.3,5.3,0.9200
26.2000,1120.0,1125.0,5.0,
26.2333,1120.0,1124.7,4.7,
26.2667,1120.0,1124.4,4.4,
26.3000,1120.0,1124.1,4.1,
26.3333,1120.0,1123.8,3.8,
26.3667,1120.0,1123.5,3.5,
26.4000,1120.0,1123.2,3.2,
26.4333,1120.0,1122.8,2.8,
26.4667,1120.0,1122.5,2.5,
26.5000,1120.0,1122.2,2.2,
26.5333,1120.0,1121.9,1.9,
26.5667,1120.0,1121.6,1.6,
26.6000,1120.0,1121.3,1.3,
26.6333,1120.0,1121.0,1.0,
26.6667,1120.0,1120.7,0.7,0.9049
26.7000,1120.0,1120.4,0.4,
26.7333,1120.0,1120.2,0.2,
26.7667,1120.0,1120.0,0.0,
26.8000,1120.0,1119.8,0.2,
26.8333,1120.0,1119.6,0.4,
26.8667,1120.0,1119.3,0.7,
26.9000,1120.0,1119.1,0.9,
26.9333,1120.0,1118.9,1.1,
26.9667,1120.0,1118.7,1.3,
27.0000,1120.0,1118.4,1.6,
27.0333,1120.0,1118.2,1.8,
27.0667,1120.0,1118.0,2.0,
27.1000,1120.0,1117.8,2.2,
27.1333,1120.0,1117.6,2.4,
27.1667,1120.0,1117.3,2.7,0.9062
27.2000,1120.0,1116.9,3.1,
27.2333,1120.0,1116.5,3.5,
27.2667,1120.0,1116.1,3.9,
27.3000,1120.0,1115.7,4.3,
27.3333,1120.0,1115.3,4.7,
27.3667,1120.0,1114.9,5.1,
27.4000,1120.0,1114.5,5.5,
27.4333,1120.0,1114.1,5.9,
27.4667,1120.0,1113.7,6.3,
27.5000,1120.0,1113.3,6.7,
27.5333,1120.0,1112.9,7.1,
27.5667,1120.0,1112.5,7.5,
27.6000,1120.0,1112.1,7.9,
27.6333,1120.0,1111.7,8.3,
27.6667,1120.0,1111.3,8.7,0.8981
27.7000,1120.0,1112.0,8.0,
27.7333,1120.0,1112.7,7.3,
27.7667,1120.0,1113.3,6.7,
27.8000,1120.0,1114.0,6.0,
27.8333,1120.0,1114.7,5.3,
27.8667,1120.0,1115.3,4.7,
27.9000,1120.0,1116.0,4.0,
27.9333,1120.0,1116.7,3.3,
27.9667,1120.0,1117.3,2.7,
28.0000,1120.0,1118.0,2.0,
28.0333,1120.0,1118.7,1.3,
28.0667,1120.0,1119.3,0.7,
28.1000,1120.0,1120.0,0.0,
28.1333,1120.0,1120.7,0.7,
28.1667,1120.0,1121.3,1.3,0.9142
28.2000,1120.0,1121.3,1.3,
28.2333,1120.0,1121.3,1.3,
28.2667,1120.0,1121.3,1.3,
28.3000,1120.0,1121.3,1.3,
28.3333,1120.0,1121.3,1.3,
28.3667,1120.0,1121.3,1.3,
28.4000,1120.0,1121.3,1.3,
28.4333,1120.0,1121.3,1.3,
28.4667,1120.0,1121.3,1.3,
28.5000,1120.0,1121.3,1.3,
28.5333,1120.0,1121.3,1.3,
28.5667,1120.0,1121.3,1.3,
28.6000,1120.0,1121.3,1.3,
28.6333,1120.0,1121.3,1.3,
28.6667,1120.0,1121.3,1.3,0.9158
28.7000,1120.0,1121.5,1.5,
28.7333,1120.0,1121.7,1.7,
28.7667,1120.0,1121.9,1.9,
28.8000,1120.0,1122.0,2.0,
28.8333,1120.0,1122.2,2.2,
28.8667,1120.0,1122.4,2.4,
28.9000,1120.0,1122.6,2.6,
28.9333,1120.0,1122.8,2.8,
28.9667,1120.0,1122.9,2.9,
29.0000,1120.0,1123.1,3.1,
29.0333,1120.0,1123.3,3.3,
29.0667,1120.0,1123.5,3.5,
29.1000,1120.0,1123.6,3.6,
29.1333,1120.0,1123.8,3.8,
29.1667,1120.0,1124.0,4.0,0.9143
29.2000,1120.0,1124.0,4.0,
29.2333,1120.0,1124.0,4.0,
29.2667,1120.0,1124.0,4.0,
29.3000,1120.0,1124.0,4.0,
29.3333,1120.0,1124.0,4.0,
29.3667,1120.0,1124.0,4.0,
29.4000,1120.0,1124.0,4.0,
29.4333,1120.0,1124.0,4.0,
29.4667,1120.0,1124.0,4.0,
29.5000,1120.0,1124.0,4.0,
29.5333,1120.0,1124.0,4.0,
29.5667,1120.0,1124.0,4.0,
29.6000,1120.0,1124.0,4.0,
29.6333,1120.0,1124.0,4.0,
29.6667,1120.0,1124.0,4.0,0.9164
29.7000,1120.0,1124.1,4.1,
29.7333,1120.0,1124.3,4.3,
29.7667,1120.0,1124.4,4.4,
29.8000,1120.0,1124.5,4.5,
29.8333,1120.0,1124.7,4.7,
29.8667,1120.0,1124.8,4.8,
29.9000,1120.0,1124.9,4.9,
29.9333,1120.0,1125.1,5.1,
29.9667,1120.0,1125.2,5.2,
30.0000,1120.0,1125.3,5.3,
30.0333,1120.0,1125.5,5.5,
30.0667,1120.0,1125.6,5.6,
30.1000,1120.0,1125.7,5.7,
30.1333,1120.0,1125.9,5.9,
30.1667,1120.0,1126.0,6.0,0.9113
30.2000,1120.0,1126.1,6.1,
30.2333,1120.0,1126.2,6.2,
30.2667,1120.0,1126.3,6.3,
30.3000,1120.0,1126.4,6.4,
30.3333,1120.0,1126.4,6.4,
30.3667,1120.0,1126.5,6.5,
30.4000,1120.0,1126.6,6.6,
30.4333,1120.0,1126.7,6.7,
30.4667,1120.0,1126.8,6.8,
30.5000,1120.0,1126.9,6.9,
30.5333,1120.0,1127.0,7.0,
30.5667,1120.0,1127.1,7.1,
30.6000,1120.0,1127.2,7.2,
30.6333,1120.0,1127.2,7.2,
30.6667,1120.0,1127.3,7.3,0.9135
30.7000,1120.0,1131.4,11.4,
30.7333,1120.0,1135.5,15.5,
30.7667,1120.0,1139.6,19.6,
30.8000,1120.0,1143.7,23.7,
30.8333,1120.0,1147.8,27.8,
30.8667,1120.0,1151.9,31.9,
30.9000,1120.0,1156.0,36.0,
30.9333,1120.0,1160.0,40.0,
30.9667,1120.0,1164.1,44.1,
31.0000,1120.0,1168.2,48.2,
31.0333,1120.0,1172.3,52.3,
31.0667,1120.0,1176.4,56.4,
31.1000,1120.0,1180.5,60.5,
31.1333,1120.0,1184.6,64.6,
31.1667,1120.0,1188.7,68.7,0.9145
31.2000,1120.0,1184.5,64.5,
31.2333,1120.0,1180.3,60.3,
31.2667,1120.0,1176.1,56.1,
31.3000,1120.0,1172.0,52.0,
31.3333,1120.0,1167.8,47.8,
31.3667,1120.0,1163.6,43.6,
31.4000,1120.0,1159.4,39.4,
31.4333,1120.0,1155.2,35.2,
31.4667,1120.0,1151.1,31.1,
31.5000,1120.0,1146.9,26.9,
31.5333,1120.0,1142.7,22.7,
31.5667,1120.0,1138.5,18.5,
31.6000,1120.0,1134.4,14.4,
31.6333,1120.0,1130.2,10.2,
31.6667,1120.0,1126.0,6.0,0.9166
31.7000,1120.0,1126.0,6.0,
31.7333,1120.0,1126.1,6.1,
31.7667,1120.0,1126.1,6.1,
31.8000,1120.0,1126.2,6.2,
31.8333,1120.0,1126.2,6.2,
31.8667,1120.0,1126.3,6.3,
31.9000,1120.0,1126.3,6.3,
31.9333,1120.0,1126.4,6.4,
31.9667,1120.0,1126.4,6.4,
32.0000,1120.0,1126.4,6.4,
32.0333,1120.0,1126.5,6.5,
32.0667,1120.0,1126.5,6.5,
32.1000,1120.0,1126.6,6.6,
32.1333,1120.0,1126.6,6.6,
32.1667,1120.0,1126.7,6.7,0.9149
32.2000,1120.0,1126.6,6.6,
32.2333,1120.0,1126.5,6.5,
32.2667,1120.0,1126.4,6.4,
32.3000,1120.0,1126.3,6.3,
32.3333,1120.0,1126.2,6.2,
32.3667,1120.0,1126.1,6.1,
32.4000,1120.0,1126.0,6.0,
32.4333,1120.0,1126.0,6.0,
32.4667,1120.0,1125.9,5.9,
32.5000,1120.0,1125.8,5.8,
32.5333,1120.0,1125.7,5.7,
32.5667,1120.0,1125.6,5.6,
32.6000,1120.0,1125.5,5.5,
32.6333,1120.0,1125.4,5.4,
32.6667,1120.0,1125.3,5.3,0.9175
32.7000,1120.0,1125.1,5.1,
32.7333,1120.0,1124.9,4.9,
32.7667,1120.0,1124.7,4.7,
32.8000,1120.0,1124.4,4.4,
32.8333,1120.0,1124.2,4.2,
32.8667,1120.0,1124.0,4.0,
32.9000,1120.0,1123.8,3.8,
32.9333,1120.0,1123.6,3.6,
32.9667,1120.0,1123.3,3.3,
33.0000,1120.0,1123.1,3.1,
33.0333,1120.0,1122.9,2.9,
33.0667,1120.0,1122.7,2.7,
33.1000,1120.0,1122.4,2.4,
33.1333,1120.0,1122.2,2.2,
33.1667,1120.0,1122.0,2.0,0.9073
33.2000,1120.0,1121.7,1.7,
33.2333,1120.0,1121.5,1.5,
33.2667,1120.0,1121.2,1.2,
33.3000,1120.0,1120.9,0.9,
33.3333,1120.0,1120.7,0.7,
33.3667,1120.0,1120.4,0.4,
33.4000,1120.0,1120.1,0.1,
33.4333,1120.0,1119.9,0.1,
33.4667,1120.0,1119.6,0.4,
33.5000,1120.0,1119.3,0.7,
33.5333,1120.0,1119.1,0.9,
33.5667,1120.0,1118.8,1.2,
33.6000,1120.0,1118.5,1.5,
33.6333,1120.0,1118.3,1.7,
33.6667,1120.0,1118.0,2.0,0.8972
33.7000,1120.0,1117.7,2.3,
33.7333,1120.0,1117.5,2.5,
33.7667,1120.0,1117.2,2.8,
33.8000,1120.0,1116.9,3.1,
33.8333,1120.0,1116.7,3.3,
33.8667,1120.0,1116.4,3.6,
33.9000,1120.0,1116.1,3.9,
33.9333,1120.0,1115.9,4.1,
33.9667,1120.0,1115.6,4.4,
34.0000,1120.0,1115.3,4.7,
34.0333,1120.0,1115.1,4.9,
34.0667,1120.0,1114.8,5.2,
34.1000,1120.0,1114.5,5.5,
34.1333,1120.0,1114.3,5.7,
34.1667,1120.0,1114.0,6.0,0.8967
34.2000,1120.0,1113.7,6.3,
34.2333,1120.0,1113.5,6.5,
34.2667,1120.0,1113.2,6.8,
34.3000,1120.0,1112.9,7.1,
34.3333,1120.0,1112.7,7.3,
34.3667,1120.0,1112.4,7.6,
34.4000,1120.0,1112.1,7.9,
34.4333,1120.0,1111.9,8.1,
34.4667,1120.0,1111.6,8.4,
34.5000,1120.0,1111.3,8.7,
34.5333,1120.0,1111.1,8.9,
34.5667,1120.0,1110.8,9.2,
34.6000,1120.0,1110.5,9.5,
34.6333,1120.0,1110.3,9.7,
34.6667,1120.0,1110.0,10.0,0.8986
34.7000,1120.0,1110.8,9.2,
34.7333,1120.0,1111.5,8.5,
34.7667,1120.0,1112.3,7.7,
34.8000,1120.0,1113.0,7.0,
34.8333,1120.0,1113.8,6.2,
34.8667,1120.0,1114.5,5.5,
34.9000,1120.0,1115.3,4.7,
34.9333,1120.0,1116.0,4.0,
34.9667,1120.0,1116.8,3.2,
35.0000,1120.0,1117.6,2.4,
35.0333,1120.0,1118.3,1.7,
35.0667,1120.0,1119.1,0.9,
35.1000,1120.0,1119.8,0.2,
35.1333,1120.0,1120.6,0.6,
35.1667,1120.0,1121.3,1.3,0.9075
35.2000,1120.0,1121.6,1.6,
35.2333,1120.0,1121.8,1.8,
35.2667,1120.0,1122.0,2.0,
35.3000,1120.0,1122.2,2.2,
35.3333,1120.0,1122.4,2.4,
35.3667,1120.0,1122.7,2.7,
35.4000,1120.0,1122.9,2.9,
35.4333,1120.0,1123.1,3.1,
35.4667,1120.0,1123.3,3.3,
35.5000,1120.0,1123.6,3.6,
35.5333,1120.0,1123.8,3.8,
35.5667,1120.0,1124.0,4.0,
35.6000,1120.0,1124.2,4.2,
35.6333,1120.0,1124.4,4.4,
35.6667,1120.0,1124.7,4.7,0.8999
35.7000,1120.0,1124.6,4.6,
35.7333,1120.0,1124.5,4.5,
35.7667,1120.0,1124.4,4.4,
35.8000,1120.0,1124.3,4.3,
35.8333,1120.0,1124.2,4.2,
35.8667,1120.0,1124.1,4.1,
35.9000,1120.0,1124.0,4.0,
35.9333,1120.0,1124.0,4.0,
35.9667,1120.0,1123.9,3.9,
36.0000,1120.0,1123.8,3.8,
36.0333,1120.0,1123.7,3.7,
36.0667,1120.0,1123.6,3.6,
36.1000,1120.0,1123.5,3.5,
36.1333,1120.0,1123.4,3.4,
36.1667,1120.0,1123.3,3.3,0.9090
36.2000,1120.0,1123.5,3.5,
36.2333,1120.0,1123.6,3.6,
36.2667,1120.0,1123.7,3.7,
36.3000,1120.0,1123.9,3.9,
36.3333,1120.0,1124.0,4.0,
36.3667,1120.0,1124.1,4.1,
36.4000,1120.0,1124.3,4.3,
36.4333,1120.0,1124.4,4.4,
36.4667,1120.0,1124.5,4.5,
36.5000,1120.0,1124.7,4.7,
36.5333,1120.0,1124.8,4.8,
36.5667,1120.0,1124.9,4.9,
36.6000,1120.0,1125.1,5.1,
36.6333,1120.0,1125.2,5.2,
36.6667,1120.0,1125.3,5.3,0.9030
36.7000,1120.0,1125.4,5.4,
36.7333,1120.0,1125.5,5.5,
36.7667,1120.0,1125.6,5.6,
36.8000,1120.0,1125.7,5.7,
36.8333,1120.0,1125.8,5.8,
36.8667,1120.0,1125.9,5.9,
36.9000,1120.0,1126.0,6.0,
36.9333,1120.0,1126.0,6.0,
36.9667,1120.0,1126.1,6.1,
37.0000,1120.0,1126.2,6.2,
37.0333,1120.0,1126.3,6.3,
37.0667,1120.0,1126.4,6.4,
37.1000,1120.0,1126.5,6.5,
37.1333,1120.0,1126.6,6.6,
37.1667,1120.0,1126.7,6.7,0.9030
37.2000,1120.0,1126.7,6.7,
37.2333,1120.0,1126.7,6.7,
37.2667,1120.0,1126.7,6.7,
37.3000,1120.0,1126.7,6.7,
37.3333,1120.0,1126.7,6.7,
37.3667,1120.0,1126.7,6.7,
37.4000,1120.0,1126.7,6.7,
37.4333,1120.0,1126.7,6.7,
37.4667,1120.0,1126.7,6.7,
37.5000,1120.0,1126.7,6.7,
37.5333,1120.0,1126.7,6.7,
37.5667,1120.0,1126.7,6.7,
37.6000,1120.0,1126.7,6.7,
37.6333,1120.0,1126.7,6.7,
37.6667,1120.0,1126.7,6.7,0.9091
37.7000,1120.0,1126.7,6.7,
37.7333,1120.0,1126.8,6.8,
37.7667,1120.0,1126.8,6.8,
37.8000,1120.0,1126.8,6.8,
37.8333,1120.0,1126.9,6.9,
37.8667,1120.0,1126.9,6.9,
37.9000,1120.0,1127.0,7.0,
37.9333,1120.0,1127.0,7.0,
37.9667,1120.0,1127.1,7.1,
38.0000,1120.0,1127.1,7.1,
38.0333,1120.0,1127.2,7.2,
38.0667,1120.0,1127.2,7.2,
38.1000,1120.0,1127.2,7.2,
38.1333,1120.0,1127.3,7.3,
38.1667,1120.0,1127.3,7.3,0.9170
38.2000,1120.0,1127.4,7.4,
38.2333,1120.0,1127.4,7.4,
38.2667,1120.0,1127.5,7.5,
38.3000,1120.0,1127.5,7.5,
38.3333,1120.0,1127.6,7.6,
38.3667,1120.0,1127.6,7.6,
38.4000,1120.0,1127.6,7.6,
38.4333,1120.0,1127.7,7.7,
38.4667,1120.0,1127.7,7.7,
38.5000,1120.0,1127.8,7.8,
38.5333,1120.0,1127.8,7.8,
38.5667,1120.0,1127.9,7.9,
38.6000,1120.0,1127.9,7.9,
38.6333,1120.0,1128.0,8.0,
38.6667,1120.0,1128.0,8.0,0.9186
38.7000,1120.0,1127.7,7.7,
38.7333,1120.0,1127.5,7.5,
38.7667,1120.0,1127.2,7.2,
38.8000,1120.0,1126.9,6.9,
38.8333,1120.0,1126.7,6.7,
38.8667,1120.0,1126.4,6.4,
38.9000,1120.0,1126.1,6.1,
38.9333,1120.0,1125.9,5.9,
38.9667,1120.0,1125.6,5.6,
39.0000,1120.0,1125.3,5.3,
39.0333,1120.0,1125.1,5.1,
39.0667,1120.0,1124.8,4.8,
39.1000,1120.0,1124.5,4.5,
39.1333,1120.0,1124.3,4.3,
39.1667,1120.0,1124.0,4.0,0.9149
39.2000,1120.0,1124.0,4.0,
39.2333,1120.0,1124.0,4.0,
39.2667,1120.0,1124.0,4.0,
39.3000,1120.0,1124.0,4.0,
39.3333,1120.0,1124.0,4.0,
39.3667,1120.0,1124.0,4.0,
39.4000,1120.0,1124.0,4.0,
39.4333,1120.0,1124.0,4.0,
39.4667,1120.0,1124.0,4.0,
39.5000,1120.0,1124.0,4.0,
39.5333,1120.0,1124.0,4.0,
39.5667,1120.0,1124.0,4.0,
39.6000,1120.0,1124.0,4.0,
39.6333,1120.0,1124.0,4.0,
39.6667,1120.0,1124.0,4.0,0.9182
39.7000,1120.0,1123.9,3.9,
39.7333,1120.0,1123.7,3.7,
39.7667,1120.0,1123.6,3.6,
39.8000,1120.0,1123.5,3.5,
39.8333,1120.0,1123.3,3.3,
39.8667,1120.0,1123.2,3.2,
39.9000,1120.0,1123.1,3.1,
39.9333,1120.0,1122.9,2.9,
39.9667,1120.0,1122.8,2.8,
40.0000,1120.0,1122.7,2.7,
40.0333,1120.0,1122.5,2.5,
40.0667,1120.0,1122.4,2.4,
40.1000,1120.0,1122.3,2.3,
40.1333,1120.0,1122.1,2.1,
40.1667,1120.0,1122.0,2.0,0.9099
40.2000,1120.0,1121.7,1.7,
40.2333,1120.0,1121.5,1.5,
40.2667,1120.0,1121.2,1.2,
40.3000,1120.0,1120.9,0.9,
40.3333,1120.0,1120.7,0.7,
40.3667,1120.0,1120.4,0.4,
40.4000,1120.0,1120.1,0.1,
40.4333,1120.0,1119.9,0.1,
40.4667,1120.0,1119.6,0.4,
40.5000,1120.0,1119.3,0.7,
40.5333,1120.0,1119.1,0.9,
40.5667,1120.0,1118.8,1.2,
40.6000,1120.0,1118.5,1.5,
40.6333,1120.0,1118.3,1.7,
40.6667,1120.0,1118.0,2.0,0.9040
40.7000,1120.0,1117.7,2.3,
40.7333,1120.0,1117.5,2.5,
40.7667,1120.0,1117.2,2.8,
40.8000,1120.0,1116.9,3.1,
40.8333,1120.0,1116.7,3.3,
40.8667,1120.0,1116.4,3.6,
40.9000,1120.0,1116.1,3.9,
40.9333,1120.0,1115.9,4.1,
40.9667,1120.0,1115.6,4.4,
41.0000,1120.0,1115.3,4.7,
41.0333,1120.0,1115.1,4.9,
41.0667,1120.0,1114.8,5.2,
41.1000,1120.0,1114.5,5.5,
41.1333,1120.0,1114.3,5.7,
41.1667,1120.0,1114.0,6.0,0.8957
41.2000,1120.0,1113.8,6.2,
41.2333,1120.0,1113.6,6.4,
41.2667,1120.0,1113.3,6.7,
41.3000,1120.0,1113.1,6.9,
41.3333,1120.0,1112.9,7.1,
41.3667,1120.0,1112.7,7.3,
41.4000,1120.0,1112.4,7.6,
41.4333,1120.0,1112.2,7.8,
41.4667,1120.0,1112.0,8.0,
41.5000,1120.0,1111.8,8.2,
41.5333,1120.0,1111.6,8.4,
41.5667,1120.0,1111.3,8.7,
41.6000,1120.0,1111.1,8.9,
41.6333,1120.0,1110.9,9.1,
41.6667,1120.0,1110.7,9.3,0.8965
41.7000,1120.0,1111.5,8.5,
41.7333,1120.0,1112.4,7.6,
41.7667,1120.0,1113.2,6.8,
41.8000,1120.0,1114.0,6.0,
41.8333,1120.0,1114.9,5.1,
41.8667,1120.0,1115.7,4.3,
41.9000,1120.0,1116.6,3.4,
41.9333,1120.0,1117.4,2.6,
41.9667,1120.0,1118.3,1.7,
42.0000,1120.0,1119.1,0.9,
42.0333,1120.0,1120.0,0.0,
42.0667,1120.0,1120.8,0.8,
42.1000,1120.0,1121.6,1.6,
42.1333,1120.0,1122.5,2.5,
42.1667,1120.0,1123.3,3.3,0.9049
42.2000,1120.0,1123.3,3.3,
42.2333,1120.0,1123.3,3.3,
42.2667,1120.0,1123.3,3.3,
42.3000,1120.0,1123.3,3.3,
42.3333,1120.0,1123.3,3.3,
42.3667,1120.0,1123.3,3.3,
42.4000,1120.0,1123.3,3.3,
42.4333,1120.0,1123.3,3.3,
42.4667,1120.0,1123.3,3.3,
42.5000,1120.0,1123.3,3.3,
42.5333,1120.0,1123.3,3.3,
42.5667,1120.0,1123.3,3.3,
42.6000,1120.0,1123.3,3.3,
42.6333,1120.0,1123.3,3.3,
42.6667,1120.0,1123.3,3.3,0.9066
42.7000,1120.0,1123.4,3.4,
42.7333,1120.0,1123.4,3.4,
42.7667,1120.0,1123.5,3.5,
42.8000,1120.0,1123.5,3.5,
42.8333,1120.0,1123.6,3.6,
42.8667,1120.0,1123.6,3.6,
42.9000,1120.0,1123.6,3.6,
42.9333,1120.0,1123.7,3.7,
42.9667,1120.0,1123.7,3.7,
43.0000,1120.0,1123.8,3.8,
43.0333,1120.0,1123.8,3.8,
43.0667,1120.0,1123.9,3.9,
43.1000,1120.0,1123.9,3.9,
43.1333,1120.0,1124.0,4.0,
43.1667,1120.0,1124.0,4.0,0.9091
43.2000,1120.0,1124.1,4.1,
43.2333,1120.0,1124.3,4.3,
43.2667,1120.0,1124.4,4.4,
43.3000,1120.0,1124.5,4.5,
43.3333,1120.0,1124.7,4.7,
43.3667,1120.0,1124.8,4.8,
43.4000,1120.0,1124.9,4.9,
43.4333,1120.0,1125.1,5.1,
43.4667,1120.0,1125.2,5.2,
43.5000,1120.0,1125.3,5.3,
43.5333,1120.0,1125.5,5.5,
43.5667,1120.0,1125.6,5.6,
43.6000,1120.0,1125.7,5.7,
43.6333,1120.0,1125.9,5.9,
43.6667,1120.0,1126.0,6.0,0.9020
43.7000,1120.0,1126.0,6.0,
43.7333,1120.0,1126.1,6.1,
43.7667,1120.0,1126.1,6.1,
43.8000,1120.0,1126.2,6.2,
43.8333,1120.0,1126.2,6.2,
43.8667,1120.0,1126.3,6.3,
43.9000,1120.0,1126.3,6.3,
43.9333,1120.0,1126.4,6.4,
43.9667,1120.0,1126.4,6.4,
44.0000,1120.0,1126.4,6.4,
44.0333,1120.0,1126.5,6.5,
44.0667,1120.0,1126.5,6.5,
44.1000,1120.0,1126.6,6.6,
44.1333,1120.0,1126.6,6.6,
44.1667,1120.0,1126.7,6.7,0.9076
44.2000,1120.0,1126.8,6.8,
44.2333,1120.0,1126.8,6.8,
44.2667,1120.0,1126.9,6.9,
44.3000,1120.0,1127.0,7.0,
44.3333,1120.0,1127.1,7.1,
44.3667,1120.0,1127.2,7.2,
44.4000,1120.0,1127.3,7.3,
44.4333,1120.0,1127.4,7.4,
44.4667,1120.0,1127.5,7.5,
44.5000,1120.0,1127.6,7.6,
44.5333,1120.0,1127.6,7.6,
44.5667,1120.0,1127.7,7.7,
44.6000,1120.0,1127.8,7.8,
44.6333,1120.0,1127.9,7.9,
44.6667,1120.0,1128.0,8.0,0.9137
44.7000,1120.0,1128.0,8.0,
44.7333,1120.0,1128.0,8.0,
44.7667,1120.0,1128.0,8.0,
44.8000,1120.0,1128.0,8.0,
44.8333,1120.0,1128.0,8.0,
44.8667,1120.0,1128.0,8.0,
44.9000,1120.0,1128.0,8.0,
44.9333,1120.0,1128.0,8.0,
44.9667,1120.0,1128.0,8.0,
45.0000,1120.0,1128.0,8.0,
45.0333,1120.0,1128.0,8.0,
45.0667,1120.0,1128.0,8.0,
45.1000,1120.0,1128.0,8.0,
45.1333,1120.0,1128.0,8.0,
45.1667,1120.0,1128.0,8.0,0.9191
45.2000,1120.0,1128.0,8.0,
45.2333,1120.0,1128.0,8.0,
45.2667,1120.0,1128.0,8.0,
45.3000,1120.0,1128.0,8.0,
